change_id,project,author_name,target,safe_entropy_interaction,is_bot,is_deployment_project,is_pure_config,is_fix,is_feature,is_maintenance,is_deployment,is_ci_change,is_refactor,config_line_ratio,code_line_ratio,churn_density,change_entropy,file_count,churn_log_size,deletion_ratio,msg_readability_ease,msg_gunning_fog,references_bug_tracker,has_subject_tag,modifies_db_migration,modifies_dependencies,modifies_config,modifies_public_api,has_security_impact,is_test_change,is_revert,is_documentation_only,directory_depth,file_extension_entropy,has_gerrit_topic,author_success_rate,author_submission_count,author_trust_score,project_acceptance_rate,historical_file_prob
openstack%2Fkolla-ansible~904521,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,25.795000000000044,16.0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0.8301886792452831,53,0.040675364543361466,0.8012232415902141,0.0
openstack%2Fkolla-ansible~904677,openstack/kolla-ansible,Michal Nasiadka,1,0.0,0,1,0,0,1,0,0,1,0,0.0,1.0,1.0,0.0,1,0.6931471805599453,0.0,87.99727272727276,4.4,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.8333333333333334,54,0.04137931034482758,0.801829268292683,0.6666666666666666
openstack%2Fopenstack-ansible~904741,openstack/openstack-ansible,Dmitriy Rabotyagov,1,1.0,0,1,1,0,0,0,0,0,0,1.0,0.0,34.0,1.0,2,4.23410650459726,0.22058823529411764,25.988571428571447,16.019047619047623,1,0,0,0,1,0,0,0,0,0,3.0,2,1,0.9457364341085271,129,0.044132740335271974,0.918918918918919,0.0
openstack%2Fopenstack-ansible-lxc_hosts~904756,openstack/openstack-ansible-lxc_hosts,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,19.173467741935525,16.52258064516129,1,0,0,0,0,0,0,0,0,0,2.0,1,1,0.9461538461538461,130,0.04346372450685389,1.0,0.0
openstack%2Fkolla-ansible~904805,openstack/kolla-ansible,Michal Arbet,1,0.0,0,1,0,1,0,0,0,0,0,0.8333333333333334,0.16666666666666666,3.0,0.6500224216483541,2,1.9459101490553132,0.0,-44.50561538461537,17.236923076923077,1,0,0,0,1,0,0,0,0,0,3.0,2,0,0.9411764705882353,17,0.020961775585696677,0.8024316109422492,1.0
openstack%2Fkolla-ansible~904823,openstack/kolla-ansible,Mark Goddard,1,0.7642045065086203,0,1,1,0,0,0,1,0,0,1.0,0.0,4.5,0.7642045065086203,2,2.302585092994046,0.1111111111111111,54.07326797385625,14.364519140989728,1,0,0,0,1,0,0,0,0,0,4.0,2,0,0.8875,80,0.02442002442002442,0.803030303030303,0.7777777777777778
openstack%2Fopenstack-ansible-lxc_hosts~904828,openstack/openstack-ansible-lxc_hosts,Damian Dabrowski,1,0.0,0,1,1,1,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,-50.56287878787876,15.66060606060606,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0.8421052631578947,19,0.0627062706270627,1.0,0.0
openstack%2Fopenstack-ansible~904941,openstack/openstack-ansible,Dmitriy Rabotyagov,1,3.94770277922009,0,1,1,0,0,0,0,0,0,1.0,0.0,2.25,3.94770277922009,16,3.6109179126442243,0.5,-6.544090909090897,12.862337662337664,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0.9465648854961832,131,0.04376879385232208,0.92,1.0
openstack%2Fironic~905022,openstack/ironic,Julia Kreger,1,0.0,0,0,0,1,0,0,0,0,0,0.631578947368421,0.3684210526315789,6.333333333333333,1.1674367232867007,3,2.995732273553991,0.05263157894736842,42.44073529411767,16.08235294117647,1,0,0,0,1,0,1,0,0,0,3.6666666666666665,2,0,0.9705882352941176,34,0.012261089073205916,0.95,1.0
openstack%2Fironic~905038,openstack/ironic,Julia Kreger,1,0.0,0,0,0,1,0,0,0,0,0,0.2,0.8,10.0,1.5179159574361383,3,3.4339872044851463,0.03333333333333333,53.987445544554475,13.624554455445546,1,0,0,0,1,1,0,0,0,0,5.0,2,0,0.9714285714285714,35,0.012535816618911177,0.9504950495049505,1.0
openstack%2Fkolla-ansible~905117,openstack/kolla-ansible,Michal Nasiadka,0,1.9968484753627145,0,1,1,0,0,0,0,0,0,1.0,0.0,12.6,1.9968484753627145,5,4.1588830833596715,0.9365079365079365,33.732500000000016,13.9,1,0,0,0,1,0,0,0,0,0,5.0,2,1,0.8363636363636363,55,0.042113323124042874,0.8036253776435045,0.0
openstack%2Fkolla-ansible~905131,openstack/kolla-ansible,Michal Nasiadka,0,0.0,0,1,1,0,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,-60.49999999999997,22.0,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0.8214285714285714,56,0.04090577063550036,0.8012048192771084,0.0
openstack%2Fkolla-ansible~905502,openstack/kolla-ansible,Michal Arbet,0,1.3709505944546687,0,1,1,0,1,0,0,0,0,1.0,0.0,3.3333333333333335,1.3709505944546687,3,2.3978952727983707,0.2,-3.2510144927535976,20.457971014492756,1,0,0,0,1,0,0,0,0,0,4.333333333333333,2,1,0.9444444444444444,18,0.02203182374541004,0.7987987987987988,0.8
openstack%2Fsunbeam-charms~905506,openstack/sunbeam-charms,Mark Beierl,1,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,1,1.0986122886681098,0.5,69.78466666666668,6.533333333333335,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0.0,0,0.0,0.0,0.0
openstack%2Fkolla~905580,openstack/kolla,Will Szumski,0,0.0,0,1,0,0,1,0,0,0,0,0.3333333333333333,0.6666666666666666,3.0,1.224394445405986,3,2.302585092994046,0.0,52.98213028169016,13.29718309859155,1,0,0,0,0,0,0,0,0,0,3.6666666666666665,2,0,1.0,9,0.04545454545454545,0.8052631578947368,0.8333333333333334
openstack%2Fkolla-ansible~905590,openstack/kolla-ansible,Will Szumski,0,2.4566083150409073,0,1,1,0,1,0,0,0,0,1.0,0.0,4.5,2.4566083150409073,8,3.6109179126442243,0.027777777777777776,52.13421768707485,13.063945578231293,1,0,0,0,1,0,0,0,0,0,5.75,2,0,0.9,10,0.048309178743961345,0.7964071856287425,1.0
openstack%2Foctavia~905794,openstack/octavia,Mohammed Naser,1,0.0,0,0,0,1,0,0,0,1,0,0.21052631578947367,0.7894736842105263,9.5,0.7424875695421236,2,2.995732273553991,0.10526315789473684,59.745000000000005,5.733333333333334,1,0,0,0,1,0,0,0,0,0,3.0,2,1,1.0,1,0.012658227848101266,0.6041666666666666,1.0
openstack%2Fkolla-ansible~905831,openstack/kolla-ansible,Roman Krček,1,1.575114591410657,0,1,1,0,1,0,0,0,0,1.0,0.0,7.0,1.575114591410657,3,3.091042453358316,0.0,56.66071428571428,12.742857142857144,1,0,0,0,1,0,0,0,0,0,4.333333333333333,2,1,0.0,0,0.0,0.7940298507462686,0.0
openstack%2Fkolla-ansible~905837,openstack/kolla-ansible,Ivan Halomi,0,0.0,0,1,0,0,1,0,0,0,0,0.0,1.0,6.0,1.7500189539375388,5,3.4339872044851463,0.06666666666666667,36.465833333333364,13.548148148148147,0,0,0,0,0,0,0,0,0,0,2.8,1,0,0.0,0,0.0,0.7946428571428571,0.5
openstack%2Fkolla-ansible~905851,openstack/kolla-ansible,Matt Crees,1,1.3003042877065936,0,1,1,1,0,1,0,0,0,1.0,0.0,27.333333333333332,1.3003042877065936,3,4.418840607796598,0.4268292682926829,59.053000000000026,13.902978723404255,1,0,1,0,1,0,0,0,0,0,4.333333333333333,2,1,1.0,4,0.021164021164021166,0.7922848664688428,0.5
openstack%2Fkolla-ansible~905861,openstack/kolla-ansible,Uwe Jäger,0,0.7024665512903903,0,1,1,0,1,0,0,0,0,1.0,0.0,21.0,0.7024665512903903,2,3.7612001156935624,0.2857142857142857,-17.812857142857126,19.942857142857143,0,0,0,0,1,0,0,0,0,0,4.0,2,1,0.0,0,0.0,0.7928994082840237,0.0
openstack%2Fopenstack-ansible-ceph_client~906030,openstack/openstack-ansible-ceph_client,Dmitriy Rabotyagov,1,0.0,0,1,1,0,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,39.901250000000005,12.025,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.946969696969697,132,0.043578738857708806,0.9,0.0
openstack%2Fopenstack-ansible-os_glance~906048,openstack/openstack-ansible-os_glance,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,32.504999999999995,11.466666666666669,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0.9473684210526315,133,0.043879907621247105,0.75,0.0
openstack%2Fmagnum~906108,openstack/magnum,lujie,1,0.0,0,0,0,1,0,0,0,0,1,0.0,1.0,7.0,0.0,1,2.0794415416798357,0.5714285714285714,50.25565789473683,12.22105263157895,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0.0,0,0.0,0.8888888888888888,0.0
openstack%2Fkolla-ansible~906347,openstack/kolla-ansible,Michal Arbet,0,0.38338605703156214,0,1,1,0,1,0,1,0,0,1.0,0.0,99.4,0.38338605703156214,5,6.210600077024653,0.96579476861167,-14.516346153846115,14.90769230769231,0,0,0,0,1,0,0,0,0,0,4.6,4,1,0.8947368421052632,19,0.022974607013301094,0.7905604719764012,0.0
openstack%2Fopenstack-ansible-os_ironic~906353,openstack/openstack-ansible-os_ironic,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,-6.789285714285711,18.45714285714286,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9477611940298507,134,0.044180679195515986,1.0,0.9444444444444444
openstack%2Fkolla~906516,openstack/kolla,Piotr Parczewski,1,0.0,0,1,0,0,0,0,1,0,0,0.7142857142857143,0.2857142857142857,3.5,0.863120568566631,2,2.0794415416798357,0.14285714285714285,49.54272727272729,18.94545454545455,1,0,0,0,1,0,0,0,0,0,3.5,2,0,0.9230769230769231,13,0.08904109589041095,0.8010471204188482,0.0
openstack%2Fansible-hardening~907095,openstack/ansible-hardening,Dmitriy Rabotyagov,1,0.0,0,0,1,0,0,0,1,0,0,1.0,0.0,7.0,0.0,1,2.0794415416798357,0.5714285714285714,34.68397435897438,16.164102564102564,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0.9481481481481482,135,0.04448105436573311,1.0,0.0
openstack%2Fansible-collection-kolla~907107,openstack/ansible-collection-kolla,Matt Crees,1,1.3092966682370037,0,0,1,1,0,0,1,0,0,1.0,0.0,3.6666666666666665,1.3092966682370037,3,2.4849066497880004,0.18181818181818182,34.81800000000004,14.0,1,0,0,0,1,0,0,0,0,0,3.6666666666666665,2,1,1.0,5,0.01845018450184502,1.0,0.0
openstack%2Fkolla-ansible~907166,openstack/kolla-ansible,Michal Arbet,1,2.9615893417421533,0,1,1,0,0,0,0,0,0,1.0,0.0,15.416666666666666,2.9615893417421533,24,5.916202062607435,0.41081081081081083,14.113701923076945,17.132051282051282,0,0,0,0,1,0,0,0,0,0,4.75,4,1,0.85,20,0.015105740181268885,0.788235294117647,1.0
openstack%2Fkolla-ansible~907203,openstack/kolla-ansible,Michal Arbet,0,0.0,0,1,1,0,0,0,0,0,1,1.0,0.0,5.333333333333333,0.0,3,2.833213344056216,0.5,20.445000000000007,29.333333333333332,0,0,0,0,1,0,0,0,0,0,5.0,2,1,0.8571428571428571,21,0.012396694214876035,0.7888563049853372,0.0
openstack%2Fkayobe~907306,openstack/kayobe,Matt Crees,1,2.1105961389266823,0,1,1,1,0,0,0,0,0,1.0,0.0,8.4,2.1105961389266823,5,3.7612001156935624,0.2857142857142857,55.21529411764709,12.917647058823531,1,0,0,0,1,0,0,0,0,0,4.6,2,1,1.0,6,0.02127659574468085,0.9473684210526315,0.0
openstack%2Fopenstack-ansible-os_keystone~907397,openstack/openstack-ansible-os_keystone,Andrew Bonney,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,41.0,0.0,1,3.7376696182833684,0.024390243902439025,46.10000000000002,18.0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,1.0,31,0.07989690721649484,1.0,0.0
openstack%2Fkolla-ansible~907495,openstack/kolla-ansible,Maksim Malchuk,1,0.6500224216483541,0,1,1,1,0,0,0,1,0,1.0,0.0,3.0,0.6500224216483541,2,1.9459101490553132,0.0,-4.399999999999977,21.37777777777778,1,0,0,0,1,0,0,0,0,0,4.0,2,1,0.8571428571428571,35,0.03368623676612127,0.7865497076023392,0.7777777777777778
openstack%2Fkolla-ansible~907522,openstack/kolla-ansible,Michal Nasiadka,0,0.0,0,1,0,0,0,1,0,1,0,0.7901234567901234,0.1111111111111111,9.0,2.8568973834732017,9,4.406719247264253,0.49382716049382713,62.79000000000002,10.088888888888889,0,0,0,1,1,0,0,0,0,0,2.888888888888889,5,0,0.8070175438596491,57,0.041575492341356664,0.7871720116618076,0.75
openstack%2Fansible-role-systemd_networkd~907527,openstack/ansible-role-systemd_networkd,Dmitriy Rabotyagov,1,0.0,0,0,1,0,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,25.161320754716968,9.066307277628033,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9485294117647058,136,0.04470742932281393,1.0,0.0
openstack%2Fkolla~907589,openstack/kolla,Michal Nasiadka,1,0.0,0,1,0,0,0,0,0,1,0,0.7282608695652174,0.043478260869565216,8.363636363636363,3.080203694569695,11,4.532599493153256,0.532608695652174,5.628749999999997,14.833333333333336,0,0,0,1,1,0,0,0,0,0,2.727272727272727,8,1,0.7931034482758621,58,0.03994490358126721,0.8020833333333334,1.0
openstack%2Foctavia~907639,openstack/octavia,Michael Johnson,0,0.0,0,0,0,0,1,0,0,0,0,0.05286343612334802,0.947136563876652,26.705882352941178,2.9554893628004284,17,6.12029741895095,0.048458149779735685,74.66196969696972,8.593939393939394,0,0,0,0,1,0,0,0,0,0,5.117647058823529,4,1,0.5045045045045045,111,0.004209009555589262,0.6053412462908012,1.0
openstack%2Fkayobe~907723,openstack/kayobe,Will Szumski,1,0.0,0,1,0,0,0,0,0,0,0,0.5555555555555556,0.0,4.5,0.9910760598382222,2,2.302585092994046,0.0,63.486153846153854,12.892307692307691,1,0,0,0,1,0,0,0,0,0,4.0,1,0,0.8181818181818182,11,0.04526748971193415,0.9479166666666666,1.0
openstack%2Fkayobe~907740,openstack/kayobe,Bartosz Bezak,1,0.0,0,1,1,0,0,0,1,0,0,1.0,0.0,9.0,0.0,1,2.302585092994046,0.0,13.394556451612942,14.712903225806452,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0.9,10,0.051020408163265314,0.9484536082474226,1.0
openstack%2Fkolla~907901,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,0,0,0,0,1,0.2903225806451613,0.7096774193548387,10.333333333333334,1.156869339920509,3,3.4657359027997265,0.8064516129032258,-73.50476190476186,18.076190476190476,0,0,0,0,1,0,0,0,0,0,4.666666666666667,3,0,0.7966101694915254,59,0.03821243523316062,0.8031088082901554,1.0
openstack%2Fopenstack-ansible-os_nova~907969,openstack/openstack-ansible-os_nova,Andrew Bonney,1,0.9975025463691153,0,1,1,1,1,0,0,0,0,1.0,0.0,8.5,0.9975025463691153,2,2.8903717578961645,0.35294117647058826,53.511969696969715,11.321212121212122,0,0,0,0,1,0,0,0,0,0,2.0,2,0,1.0,32,0.07459207459207459,1.0,1.0
openstack%2Fkolla-ansible~907994,openstack/kolla-ansible,Bartosz Bezak,0,0.0,0,1,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1,0.6931471805599453,1.0,4.305000000000007,18.133333333333336,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0.9090909090909091,11,0.05365853658536586,0.7848837209302325,1.0
openstack%2Fkolla-ansible~908007,openstack/kolla-ansible,Bartosz Bezak,1,0.5916727785823275,0,1,1,0,1,0,1,0,0,1.0,0.0,7.0,0.5916727785823275,2,2.70805020110221,0.0,-6.815091463414603,13.36829268292683,1,0,0,0,1,0,0,0,0,0,4.0,2,1,0.8333333333333334,12,0.05825242718446603,0.782608695652174,0.8
openstack%2Fcharm-ceph-iscsi~908387,openstack/charm-ceph-iscsi,Billy Olsen,0,2.799015670655122,0,0,1,0,0,1,1,1,0,1.0,0.0,4.75,2.799015670655122,8,3.6635616461296463,0.0,56.38858757062147,10.578531073446328,0,0,0,0,1,0,0,0,0,0,3.0,1,1,0.0,0,0.0,1.0,1.0
openstack%2Fkolla~908412,openstack/kolla,Michal Nasiadka,1,0.0,0,1,0,0,0,1,0,0,0,0.25,0.0,4.0,0.8112781244591328,2,2.1972245773362196,0.5,86.70500000000001,4.0,0,0,0,0,0,0,0,0,0,0,3.0,2,0,0.7833333333333333,60,0.03809523809523809,0.7989690721649485,1.0
openstack%2Fkolla-ansible~908429,openstack/kolla-ansible,Michal Arbet,1,0.0,0,1,0,0,0,0,0,0,1,0.24242424242424243,0.0,8.25,1.6159591873687869,4,3.5263605246161616,0.06060606060606061,36.791666666666686,15.333333333333336,1,0,0,0,1,0,0,0,0,0,3.0,2,1,0.8181818181818182,22,0.012865497076023394,0.7832369942196532,0.6
openstack%2Fironic~908530,openstack/ironic,Jay Faulkner,1,0.0,0,0,0,1,0,0,0,0,0,0.0,1.0,12.5,0.4021791902022728,2,3.258096538021482,0.04,53.639285714285734,9.885714285714286,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1.0,2,0.007968127490039842,0.9509803921568627,0.0
openstack%2Fopenstack-ansible~908746,openstack/openstack-ansible,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,55.4412837837838,14.967567567567569,1,0,0,0,0,0,0,0,0,0,4.0,1,0,0.948905109489051,137,0.04500657030223389,0.9210526315789473,1.0
openstack%2Fopenstack-ansible-os_nova~908748,openstack/openstack-ansible-os_nova,Dmitriy Rabotyagov,1,1.3377780971924957,0,1,1,0,0,0,0,0,0,1.0,0.0,7.666666666666667,1.3377780971924957,3,3.1780538303479458,0.4782608695652174,39.181807909604544,13.968361581920906,1,0,0,0,1,0,0,0,0,0,2.0,2,0,0.9492753623188406,138,0.04530531845042678,1.0,1.0
openstack%2Fopenstack-ansible~908761,openstack/openstack-ansible,Andrew Bonney,1,0.0,0,1,1,0,0,0,0,0,1,1.0,0.0,12.0,0.0,1,2.5649493574615367,1.0,49.89142857142858,13.47936507936508,0,1,1,0,0,0,0,0,0,1,5.0,1,0,1.0,33,0.07399103139013453,0.922077922077922,0.0
openstack%2Fopenstack-ansible~908762,openstack/openstack-ansible,Andrew Bonney,1,0.9937811379408326,0,1,1,0,0,1,0,0,0,1.0,0.0,48.5,0.9937811379408326,2,4.584967478670572,0.1134020618556701,70.50704545454548,5.836363636363637,0,1,1,0,0,0,0,0,0,0,4.0,2,0,1.0,34,0.07423580786026202,0.9230769230769231,1.0
openstack%2Fopenstack-ansible-ceph_client~908782,openstack/openstack-ansible-ceph_client,Andrew Bonney,1,0.0,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1,0.6931471805599453,0.0,42.77578358208956,17.579104477611942,0,0,0,0,0,0,0,0,0,0,2.0,1,0,1.0,35,0.06306306306306306,0.9090909090909091,0.0
openstack%2Fcharm-glance~908842,openstack/charm-glance,James Page,1,0.0,0,0,0,1,0,0,0,0,0,0.0,1.0,2.0,0.0,1,1.0986122886681098,0.5,35.309411764705914,15.035294117647062,1,0,0,0,0,0,0,0,0,0,2.0,1,1,1.0,4,0.0625,1.0,0.0
openstack%2Fironic~908946,openstack/ironic,Julia Kreger,1,0.0,0,0,0,0,0,0,0,1,0,0.13978494623655913,0.8602150537634409,18.6,2.2645062964428253,5,4.543294782270004,0.021505376344086023,51.65113636363637,9.024242424242425,1,0,0,0,1,0,0,0,0,0,4.6,2,0,0.9722222222222222,36,0.01275690999291283,0.9514563106796117,1.0
openstack%2Fansible-hardening~908977,openstack/ansible-hardening,Dmitriy Rabotyagov,1,0.0,0,0,1,0,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,47.547619047619065,11.523809523809526,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9496402877697842,139,0.04529162593678722,1.0,0.95
openstack%2Fopenstack-ansible-plugins~908981,openstack/openstack-ansible-plugins,Andrew Bonney,1,0.44874712369654557,0,1,1,0,1,0,0,0,0,1.0,0.0,18.333333333333332,0.44874712369654557,3,4.02535169073515,0.2545454545454545,57.61888679245284,12.630943396226415,0,0,0,0,0,0,0,0,0,0,4.0,1,0,1.0,36,0.06474820143884892,1.0,1.0
openstack%2Fopenstack-ansible-openstack_hosts~909106,openstack/openstack-ansible-openstack_hosts,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,6.0,0.0,1,1.9459101490553132,0.5,36.28250000000003,15.782978723404256,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.95,140,0.04558775643112992,0.8333333333333334,1.0
openstack%2Fkolla-ansible~909329,openstack/kolla-ansible,Uwe Jäger,1,0.0,0,1,1,1,0,0,0,0,0,1.0,0.0,4.0,0.0,1,1.6094379124341003,0.0,10.564999999999998,16.0,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0.0,1,0.023255813953488372,0.7838616714697406,0.0
openstack%2Fkolla-ansible~909539,openstack/kolla-ansible,Michal Nasiadka,0,0.0,0,1,1,0,1,0,0,0,0,1.0,0.0,7.0,0.0,1,2.0794415416798357,0.0,75.50000000000003,8.044444444444444,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0.7868852459016393,61,0.038534428300694874,0.7844827586206896,1.0
openstack%2Fkayobe~909686,openstack/kayobe,Will Szumski,1,0.0,0,1,0,0,1,0,0,1,0,0.6210335448776065,0.15503173164097914,14.513157894736842,5.532022991033817,76,7.00669522683704,0.25385312783318226,47.21692307692311,11.353846153846156,0,0,1,0,1,0,0,0,0,0,3.6578947368421053,6,1,0.8333333333333334,12,0.047619047619047616,0.9489795918367347,1.0
openstack%2Fpython-octaviaclient~909805,openstack/python-octaviaclient,Michael Johnson,0,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,3.75,1.532914563979398,4,2.772588722239781,0.0,58.09579268292684,12.102439024390245,0,0,0,0,1,1,0,0,0,0,3.75,2,0,0.5,112,0.004175054052039067,0.18,0.15384615384615385
openstack%2Fironic~909851,openstack/ironic,cid,1,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.0,0.0,1,2.1972245773362196,0.375,50.03163522012579,16.12327044025157,1,0,0,0,0,0,0,0,0,0,3.0,0,1,0.0,0,0.0,0.9519230769230769,1.0
openstack%2Fkolla~909879,openstack/kolla,Michal Nasiadka,0,0.0,0,1,0,0,1,0,0,0,0,0.5098039215686274,0.3748558246828143,48.166666666666664,2.551276346463932,18,6.7661917146603505,0.3771626297577855,46.09400000000002,12.270638297872342,0,0,0,0,1,0,0,0,0,0,2.888888888888889,5,1,0.7741935483870968,62,0.03899371069182389,0.8,1.0
openstack%2Fkolla-ansible~909910,openstack/kolla-ansible,Will Szumski,0,1.4618381992568745,0,1,1,0,0,0,0,0,0,1.0,0.0,6.333333333333333,1.4618381992568745,3,2.995732273553991,0.0,19.05455882352942,12.811764705882354,0,0,0,0,1,0,0,0,0,0,4.333333333333333,3,0,0.8461538461538461,13,0.009594095940959411,0.7822349570200573,0.0
openstack%2Fkolla-ansible~909912,openstack/kolla-ansible,Matus Jenca,0,0.0,0,1,0,0,1,0,0,1,0,0.6881720430107527,0.3118279569892473,9.789473684210526,3.566559944476822,19,5.231108616854587,0.053763440860215055,22.83018018018018,13.581981981981983,0,0,0,0,1,0,0,0,0,0,3.9473684210526314,5,1,0.0,0,0.0,0.78,1.0
openstack%2Fironic~909937,openstack/ironic,Julia Kreger,1,0.0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.7692307692307693,13.0,1.5262349099495227,3,3.6888794541139363,0.6153846153846154,52.02083333333334,12.188405797101451,1,0,0,0,1,0,0,0,0,0,5.0,2,0,0.972972972972973,37,0.012692967409948543,0.9523809523809523,0.0
openstack%2Fkolla-ansible~909971,openstack/kolla-ansible,Matt Crees,0,0.0,0,1,0,0,0,0,0,1,0,0.1527777777777778,0.8472222222222222,24.0,0.683893632828289,3,4.290459441148391,0.4444444444444444,56.70000000000002,8.044444444444444,0,0,1,0,1,0,0,0,0,0,2.0,3,1,1.0,7,0.021604938271604937,0.7777777777777778,0.8
openstack%2Fkolla-ansible~909974,openstack/kolla-ansible,Michal Nasiadka,0,2.150654195184679,0,1,1,0,1,0,0,1,0,1.0,0.0,11.5,2.150654195184679,6,4.248495242049359,0.0,66.10000000000002,8.044444444444444,0,0,0,0,1,0,0,0,0,0,4.333333333333333,4,0,0.7619047619047619,63,0.025641025641025637,0.7755681818181818,0.8
openstack%2Fkolla-ansible~910016,openstack/kolla-ansible,Will Szumski,1,0.0,0,1,0,0,1,0,0,0,0,0.42857142857142855,0.5714285714285714,7.0,0.9852281360342515,2,2.70805020110221,0.14285714285714285,48.43540880503144,13.859119496855346,1,0,0,0,1,0,0,0,0,0,3.0,2,0,0.7857142857142857,14,0.010189228529839885,0.773371104815864,0.0
openstack%2Foctavia~910101,openstack/octavia,Michael Johnson,0,0.0,0,0,0,0,1,0,0,0,0,0.007305194805194805,0.9926948051948052,38.5,4.580312708952706,32,7.117205503164344,0.09009740259740259,34.255000000000024,16.0,0,0,0,0,1,1,0,0,0,0,5.875,2,1,0.49557522123893805,113,0.00420997727357401,0.6035502958579881,0.6363636363636364
openstack%2Fkolla~910148,openstack/kolla,Michal Nasiadka,0,0.863120568566631,0,1,1,0,0,1,0,0,0,1.0,0.0,3.5,0.863120568566631,2,2.0794415416798357,0.14285714285714285,57.06826923076926,8.753846153846155,0,0,0,0,1,0,0,0,0,0,3.0,2,0,0.75,64,0.025336500395882814,0.7959183673469388,0.6363636363636364
openstack%2Foslo.context~910153,openstack/oslo.context,Takashi Kajinami,1,0.0,0,0,0,0,1,0,0,0,0,0.0,1.0,6.0,0.0,1,1.9459101490553132,0.3333333333333333,55.45209415584418,12.894805194805196,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0.9090909090909091,11,0.05978260869565219,1.0,1.0
openstack%2Fcharm-mysql-innodb-cluster~910284,openstack/charm-mysql-innodb-cluster,Billy Olsen,1,0.0,0,0,1,0,0,1,0,0,0,1.0,0.0,30.0,0.0,1,3.4339872044851463,0.03333333333333333,45.26235294117649,11.505882352941178,0,0,0,0,0,0,0,0,0,1,2.0,1,1,0.0,1,0.025641025641025647,1.0,1.0
openstack%2Fironic~910300,openstack/ironic,frankming,1,0.0,0,0,0,1,0,0,0,0,0,0.23529411764705882,0.7647058823529411,11.333333333333334,1.0863128407412879,3,3.5553480614894135,0.029411764705882353,58.41742857142859,12.024126984126983,1,0,0,0,1,0,0,0,0,0,3.6666666666666665,2,1,0.0,0,0.0,0.9528301886792453,1.0
openstack%2Fopenstack-ansible-haproxy_server~910384,openstack/openstack-ansible-haproxy_server,Dmitriy Rabotyagov,1,0.0,0,1,1,1,0,0,1,0,0,1.0,0.0,2.0,0.0,1,1.0986122886681098,0.5,37.63833333333335,14.66666666666667,1,0,0,0,0,0,0,0,0,0,2.0,1,0,0.950354609929078,141,0.0458238544036399,0.9090909090909091,0.0
